Year,Afghanistan,Africa,Albania,Algeria,Americas (other),Andorra,Angola,Anguilla,Antarctic Fisheries,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia and Pacific (other),Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Czechoslovakia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,EU-28,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Europe (other),Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgysztan,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mexico,Micronesia (country),Middle East,Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Korea,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Reunion,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Wallis and Futuna Islands,World,Yemen,Zambia,Zimbabwe
1887,0,153888,0,0,90083104,0,0,0,0,0,1084544,0,0,158533952,34009248,314547072,0,0,0,0,0,0,975759840,0,0,0,0,0,0,0,0,0,0,0,51296,0,0,0,0,88983904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343107952,0,46195712,0,0,0,20182612720,0,0,0,0,0,0,0,639840656,0,0,0,2722352,2357919568,0,0,0,0,0,3227866752,0,0,1637808,0,0,0,0,0,0,0,0,0,0,77845344,0,30704320,0,0,0,1099200,0,103394416,0,33412016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5038000,0,0,0,0,0,0,0,0,0,0,225706064,0,8614064,0,0,0,0,0,29095824,0,0,0,0,0,0,0,21984,0,693719776,14978432,0,0,3268288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153888,0,0,111656736,0,0,0,0,61760384,34075200,0,0,0,0,0,0,0,0,0,0,5038000,0,0,0,0,0,0,11962483680,4501553760,0,0,0,0,0,0,25524504880,0,0,0
1888,0,234496,0,0,104292096,0,0,0,0,0,1974896,0,0,177187376,37537680,326499040,0,0,0,0,0,0,1011813600,0,0,0,0,0,0,0,0,0,0,0,69616,0,0,0,0,102295216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373563120,0,48998672,0,0,0,20916097888,0,0,0,0,0,0,0,696716928,0,0,0,2843264,2444573168,0,0,0,0,0,3414214128,0,0,1641472,0,0,0,0,0,0,0,0,0,0,82275120,0,34426944,0,0,0,1099200,0,114291152,0,38581920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5305472,0,0,0,0,0,0,0,0,0,0,236566160,0,9977072,0,0,0,0,0,31041408,0,0,0,0,0,0,0,29312,0,731220816,16345104,0,0,3898496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234496,0,0,118090720,0,0,0,0,66006960,36379856,0,0,0,0,0,0,0,0,0,0,5305472,0,0,0,0,0,0,12295651200,4875428320,0,0,0,0,0,0,26717089248,0,0,0
1889,0,366400,0,0,117339600,0,0,0,0,0,3729952,0,0,198229728,40963520,339374336,0,0,0,0,0,0,1048647792,0,0,0,0,0,0,0,0,0,0,0,95264,0,0,0,0,113587664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405806320,0,51992160,0,0,0,21682789888,0,0,0,0,0,0,0,757682224,0,0,0,3004480,2533370208,0,0,0,0,0,3613063072,0,0,1641472,0,0,0,0,0,0,0,0,0,0,87027328,0,38805424,3664,0,0,1099200,0,125546960,0,44836368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5708512,0,0,0,0,0,0,0,0,0,0,247177104,0,11288784,0,0,0,0,0,33261792,0,0,0,0,0,0,0,36640,0,771737328,17916960,0,0,4543360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366400,0,0,124913088,0,0,0,0,70964352,38922672,0,0,0,0,0,0,0,0,0,0,5708512,0,0,0,0,0,0,12640675424,5210970112,0,0,0,0,0,0,27909244928,0,0,0
1890,0,663184,0,0,131138224,0,0,0,0,0,5100288,0,0,221990768,44510272,352410848,0,0,0,0,0,0,1088471808,0,0,0,0,0,0,0,0,0,0,0,128240,0,0,0,0,126001296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440288224,0,54861072,0,0,0,22482216064,0,0,0,0,0,0,0,824330384,0,0,0,3213328,2631188016,0,0,0,0,0,3821295520,0,0,1641472,0,0,0,0,0,0,0,0,0,0,92281504,0,43634576,18320,0,0,1099200,0,137755408,0,51592784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7328,0,0,0,0,0,0,0,0,0,6074912,0,0,0,0,0,0,0,0,0,0,257461952,0,12710416,0,0,0,0,0,35339280,0,0,0,0,0,0,0,47632,0,813602192,19595072,0,0,5349440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663184,0,0,132252080,0,0,0,0,75910752,41798912,0,0,0,0,0,0,0,0,0,0,6074912,0,0,0,0,0,0,12993698160,5612716720,0,0,0,0,0,0,29208099952,0,0,0
1891,0,959968,0,0,146585648,0,0,0,0,0,6038272,0,0,248144400,48518688,367356304,0,0,0,0,0,0,1126251312,0,0,0,0,0,0,0,0,0,0,0,168544,0,0,0,0,139942816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476037872,0,57946160,0,0,0,23307429472,0,0,0,0,0,0,0,895976240,0,0,0,3433168,2729170704,0,0,0,0,0,4042135792,0,0,1641472,0,0,0,0,0,0,0,0,0,0,97803152,0,48833792,40304,0,0,1099200,0,148754736,0,59715872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25648,0,0,0,0,0,0,0,520288,0,6477952,0,0,0,0,0,0,0,0,0,0,269369952,0,14201664,0,0,0,0,0,37753856,0,0,0,0,0,0,0,95264,0,858944192,21335472,0,0,6466960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959968,0,0,140191968,0,0,0,0,81190576,45320016,0,0,0,0,0,0,0,0,0,0,6477952,0,0,0,0,0,0,13354169808,6040140640,0,0,0,0,0,0,30567399984,0,0,0
1892,0,1439952,0,0,162505728,0,0,0,0,0,7423264,0,0,262313088,52670000,381821776,0,0,0,0,0,0,1163979520,0,0,0,0,0,0,0,0,0,0,0,216176,0,0,0,0,153833040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512329792,0,61115520,0,0,0,24116876688,0,0,0,0,0,0,0,969934080,0,0,0,3627360,2827292624,0,0,0,0,0,4257124656,0,0,2011536,0,0,0,0,0,0,0,0,0,0,103555632,0,54545968,219840,0,0,1099200,0,159644144,0,67791328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73280,0,0,0,0,0,0,0,1099200,0,6888320,0,0,0,0,0,0,0,0,0,0,280691712,0,15703904,0,0,0,0,0,40219728,0,0,0,0,0,0,0,161216,0,902040160,23028240,0,0,7518528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439952,0,0,148490928,0,0,0,0,86441088,48789824,0,0,0,0,0,0,0,0,0,0,6888320,0,0,0,0,0,0,13707177888,6490589136,0,0,0,0,212512,0,31937941168,0,0,0
1893,0,3238976,0,0,179488368,0,0,0,0,0,8976800,0,0,277474720,56634448,399522560,0,0,0,0,0,0,1200055264,0,0,0,0,0,0,0,0,0,0,0,278464,0,0,0,0,168686896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549427792,0,64112672,0,0,0,24896847024,0,0,0,0,0,0,0,1049615088,0,0,0,3821552,2923622848,0,0,0,0,0,4477836688,0,0,2337632,0,0,0,0,0,0,0,0,0,0,109549936,0,60558592,622880,0,0,1099200,0,170167152,0,76365088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84272,0,0,0,0,0,0,0,1630480,0,7313344,0,0,0,0,0,0,0,0,0,0,292152704,0,17246448,0,0,0,0,0,42681936,0,0,0,0,0,0,0,208848,0,947374832,24541472,0,0,8654368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3238976,0,0,156610352,0,0,0,0,91720912,51666064,0,0,0,0,0,0,0,0,0,0,7313344,0,0,0,0,0,0,14023388416,6944683312,0,0,0,0,875696,0,33292078624,0,0,0
1894,0,5671872,0,0,196240176,0,0,0,0,0,10970016,0,0,295300080,60994608,417652032,0,0,0,0,0,0,1239886608,0,0,0,0,0,0,0,0,0,0,0,359072,0,0,0,0,182866576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587456448,0,67512864,0,0,0,25746993952,0,0,0,0,0,0,0,1132245616,0,0,0,4041392,3025522352,0,0,0,0,0,4707334992,0,0,2671056,0,0,0,0,0,0,0,0,0,0,115983920,0,66692128,1102864,0,0,1099200,0,183229312,0,87390064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131904,0,0,0,0,0,0,0,2169088,0,7705392,0,0,0,0,0,0,0,0,0,0,303771248,0,18854944,0,0,0,0,0,45587488,0,0,0,0,0,0,0,249152,0,993467952,26318512,0,0,9694944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5671872,0,0,165345328,0,0,0,0,97612624,55249456,0,0,0,0,0,0,0,0,0,0,7705392,0,0,0,0,0,0,14385490544,7369732960,0,0,0,0,1179808,0,34693452368,0,0,0
1895,0,9009776,0,0,213098240,0,0,0,0,0,13234368,0,0,314792560,65585600,438023872,0,0,0,0,0,0,1280018400,0,0,0,0,0,0,0,0,0,0,0,443344,0,0,0,0,196397728,0,0,0,0,523952,0,0,0,0,0,0,0,0,0,0,0,0,0,626925056,0,71037632,0,0,0,26615094480,0,0,0,0,0,0,0,1222369024,0,0,0,4275888,3128297552,0,0,0,0,0,4945619568,0,0,2982496,0,0,0,0,0,0,0,0,0,0,122846592,0,74375536,1872304,0,0,1099200,0,195250896,0,99616832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241824,0,0,0,0,0,0,0,2663728,0,8079120,0,0,0,0,0,0,0,0,0,0,315397120,0,20478096,0,0,0,0,0,48646928,0,0,0,0,0,0,0,289456,0,1042459296,28014944,0,0,10772160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9009776,0,0,173948400,0,0,0,0,103566624,59096656,0,0,0,0,0,0,0,0,0,0,8079120,0,0,0,0,0,0,14751040496,7849680320,0,0,0,0,1359344,0,36179372912,0,0,0
1896,0,13267344,0,0,231209392,0,0,0,0,0,15539024,0,0,335336608,70088656,459322704,0,0,0,0,0,0,1322297296,0,0,0,0,0,0,0,0,0,0,0,549600,0,0,0,0,211046400,0,0,0,0,1058896,0,0,0,0,0,0,0,0,0,0,0,0,0,667364624,0,75350160,0,0,0,27524609200,0,0,0,0,0,0,0,1314716480,0,0,0,4572672,3234579200,0,0,0,0,0,5201879728,0,0,3356224,0,0,0,0,0,0,0,0,0,0,130222224,0,82689152,2733344,0,0,1099200,0,206675248,0,112532432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366400,0,0,0,0,0,0,0,3242640,0,8522464,0,0,0,0,0,0,0,0,0,0,327891360,0,22247808,0,0,0,0,0,51772320,0,0,0,0,0,0,0,329760,0,1095184256,29744352,0,0,11889680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13267344,0,0,183251296,0,0,0,0,109722144,63306592,0,3664,0,0,0,0,0,0,0,0,8522464,0,0,0,0,0,0,15127021856,8330562000,0,0,0,0,1722080,0,37713779168,0,0,0
1897,0,18045200,0,0,249452448,0,0,0,0,0,17620176,0,0,357503808,75064368,482343616,0,0,0,0,0,0,1366041792,0,0,0,0,0,0,0,0,0,0,0,659520,0,0,0,0,225845296,0,0,0,0,1696432,0,0,0,0,0,0,0,0,0,0,0,0,0,710163808,0,79974128,0,0,0,28474863936,0,0,0,0,0,0,0,1416722240,0,0,0,5089296,3345840224,0,0,0,0,0,5475433968,0,0,3718960,0,0,0,0,0,0,0,0,0,0,137685792,0,91687936,3839872,0,0,1099200,0,218594240,0,126074576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458000,0,0,0,0,0,0,0,3931472,0,8837568,0,0,0,0,0,0,0,0,0,0,340993824,0,24123776,0,0,0,0,0,55157856,0,0,0,0,0,0,0,370064,0,1150276160,31561696,0,0,13186736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18045200,0,0,192796016,0,0,0,0,116577488,67747360,0,54960,0,0,0,0,0,0,0,0,8837568,0,0,0,0,0,0,15512991280,8830848224,0,0,0,0,2246032,0,39320824224,0,0,0
1898,0,24094464,0,0,269073168,0,0,0,0,0,19968800,0,0,384577104,80677616,506797152,0,0,0,0,0,0,1411127312,0,0,0,0,0,0,0,0,0,0,0,806080,0,0,0,0,241552864,0,0,0,0,2436560,0,0,0,0,0,0,0,0,0,0,0,0,0,753919296,0,84777632,0,0,0,29451781600,0,0,0,0,0,0,0,1526356448,0,0,0,5576608,3460886160,0,0,0,0,0,5760811936,0,0,4180624,0,0,0,0,0,0,0,0,0,0,146219248,0,101657680,5129600,0,0,1099200,0,230996880,0,143321024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586240,0,0,0,0,0,0,0,4667936,0,9361520,0,0,0,0,0,0,0,0,0,0,353927744,0,26146304,0,0,0,0,0,58543392,0,0,0,0,0,0,0,458000,0,1210120272,33642848,0,0,14897824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24094464,0,0,202168528,0,0,0,0,123876176,72495904,0,168544,0,0,0,0,0,0,0,0,9361520,0,0,0,0,0,0,15899869376,9376168672,0,0,0,0,2901888,0,41015933520,0,0,0
1899,0,29612448,0,0,292709632,0,0,0,0,0,22889008,0,0,411965504,86463072,531613424,0,0,0,0,0,0,1458253680,0,0,0,0,0,0,0,0,0,0,0,952640,0,0,0,0,260722912,0,0,0,0,3070432,95264,0,0,0,0,0,0,0,0,0,0,0,0,798810624,0,90028144,0,0,0,30488810848,0,0,0,0,0,0,0,1647422336,0,0,0,6313072,3581186272,0,0,0,0,0,6064095872,0,0,4422448,0,0,0,0,0,0,0,0,0,0,154492560,0,112646016,6254448,0,0,1099200,0,244586656,0,160593120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707152,0,0,0,0,0,0,0,5422720,0,10032032,0,0,0,0,0,0,0,0,0,0,367206080,0,28322720,0,0,0,0,0,62592112,0,0,0,0,0,0,0,619216,0,1272038208,35786288,0,0,16509984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29612448,0,0,212794128,0,0,0,0,133010528,77618176,0,249152,0,0,0,0,0,0,0,0,10032032,0,0,0,0,0,0,16314421664,10001701408,0,0,0,0,3634688,0,42867759424,0,0,0
1900,0,31942752,0,0,317500256,0,0,0,0,0,24959168,0,0,445879488,96630672,559287616,0,0,0,0,0,0,1507919200,0,0,0,0,0,0,0,0,0,0,0,1168816,0,0,0,0,281351232,0,0,0,0,3920480,95264,0,0,0,0,0,0,0,0,0,0,0,0,843375856,0,95176064,0,0,0,31573838496,0,0,0,0,0,0,0,1777835088,0,0,0,6913968,3710463184,0,0,0,0,0,6390855056,0,0,4840144,0,0,0,0,0,0,0,0,0,0,164077584,0,125697184,7463568,0,0,1099200,0,258495200,0,180004992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765776,0,0,0,0,0,0,0,6422992,0,11068944,0,0,0,0,0,0,0,0,0,0,381840096,0,30762944,0,0,0,0,0,66747088,0,0,0,0,0,0,0,864704,0,1335344800,38252160,0,0,17748416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31942752,0,0,224013296,0,0,0,0,142181520,83293712,0,359072,0,0,0,0,0,0,0,0,11068944,0,0,0,0,0,0,16734162176,10664438400,0,0,0,0,4147648,0,44821067136,0,0,0
1901,0,35852240,0,0,349061952,0,0,0,0,0,27450688,0,0,486297072,108069680,587650640,0,0,0,0,0,0,1554627872,0,0,0,0,0,0,0,0,2103136,0,0,1439952,0,0,0,0,305196544,0,0,0,0,5488672,95264,0,0,0,0,0,0,0,0,0,0,0,0,889941632,0,100536496,0,0,0,32645302016,0,0,0,0,0,0,0,1911578416,0,0,0,7335328,3835467872,0,0,0,0,0,6716412448,0,0,5257840,0,0,0,0,0,0,0,0,0,0,173695584,0,140093040,9705936,0,0,1099200,0,272015360,0,203278720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813408,0,0,0,0,0,0,0,7734704,0,12017920,0,0,0,0,0,0,0,0,0,0,396151680,0,33503616,0,0,0,0,0,70641920,0,0,0,0,0,0,0,1102864,0,1402242112,40641088,0,0,19342256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35852240,0,0,235818704,0,0,0,0,150703984,88478272,0,534944,0,0,0,0,0,0,0,0,12017920,0,0,0,0,0,0,17144863600,11385964272,0,0,0,0,4649616,0,46839037120,0,0,0
1902,0,41678000,0,0,383514544,0,0,0,0,0,30264640,0,0,527923776,119464720,613305968,0,0,0,0,0,0,1603483648,0,0,0,0,0,0,0,0,4609312,0,0,1678112,0,0,0,0,330844544,0,0,0,0,7448912,190528,0,0,0,0,0,0,0,0,0,0,0,0,937130288,0,106039824,0,0,0,33718905312,0,0,0,0,0,0,0,2043661952,0,0,0,7734704,3953129904,0,0,0,0,0,7035601808,0,0,5591264,0,0,0,0,0,0,0,0,0,0,182544144,0,155969152,11244816,0,0,1099200,0,287030432,0,228223232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864704,0,0,0,0,0,0,0,9160000,0,13065824,0,0,0,0,0,0,0,0,0,0,410452272,0,36544736,0,0,0,0,0,74884832,0,0,0,0,0,0,0,1201792,0,1467732448,43260848,0,0,20932432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41678000,0,0,248155392,0,0,0,0,159629488,93714128,0,791424,0,0,0,0,0,0,0,0,13065824,0,0,0,0,0,0,17571503424,12150457872,0,0,0,0,5048992,0,48908134560,0,0,0
1903,0,49573920,0,0,420711472,0,0,0,0,0,33126224,0,0,571917424,130683888,638855040,0,0,0,0,0,0,1656113344,0,0,0,0,0,0,0,0,7049536,0,0,1912608,0,0,0,0,358804528,0,0,0,0,9610672,2154432,0,0,0,0,0,0,0,0,0,0,0,0,985205632,0,111766656,0,0,0,34841507280,0,0,0,0,0,0,0,2175500000,0,0,0,8247664,4082472768,0,0,0,0,0,7379200736,0,0,5990640,0,0,0,0,0,0,0,0,0,0,191718800,0,172134720,14245632,0,0,1099200,0,302345952,0,254010464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916000,0,0,0,0,0,0,0,10717200,0,14271280,0,0,0,0,0,0,0,0,0,0,425749472,0,39714096,0,0,0,0,0,79124080,0,0,0,0,0,0,0,1414304,0,1536219936,45781680,0,0,22779088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49460336,0,0,260330864,0,0,0,0,169434352,99386000,0,1007600,0,0,0,0,0,0,0,0,14271280,0,0,0,0,0,0,18001488480,13044862256,0,0,0,0,5605920,0,51165404048,0,0,113584
1904,0,58488432,0,0,464195824,0,0,0,0,0,36922128,0,0,620370160,142229152,665781776,0,0,0,0,0,0,1706464032,0,0,0,0,0,0,0,0,9669296,0,0,2213056,0,0,0,0,391901440,0,0,0,0,11578240,4242912,0,0,0,0,0,0,0,0,0,0,0,0,1033749968,0,117944160,0,0,0,35979355152,0,0,0,0,0,0,0,2316289200,0,0,0,8775280,4208470400,0,0,0,0,0,7735323216,0,0,6346048,0,0,0,0,0,0,0,0,0,0,200996048,0,190201904,17612848,0,0,1099200,0,318533504,0,283062320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948976,0,0,0,0,0,0,0,12435616,0,15637952,0,0,0,0,0,0,0,0,0,0,441915040,0,43147264,0,0,0,0,0,83282720,0,0,0,0,0,0,0,1692768,0,1605601440,48361136,0,0,24966496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58228288,0,0,273323408,0,0,0,0,179759504,105347328,0,1227440,0,0,0,0,0,0,0,0,15637952,0,0,0,0,0,0,18433481408,13925083296,0,0,0,3664,6408336,0,53446628768,0,0,256480
1905,0,68747632,0,0,510501456,0,0,0,0,0,40904896,0,0,671120224,154276384,693888320,0,0,0,0,0,0,1756730448,0,0,0,0,0,0,0,0,12468592,0,0,2572128,0,0,0,0,427288352,0,0,0,0,13655728,6540240,0,0,0,0,0,0,0,0,0,0,0,0,1083723264,0,123953120,0,0,0,37160053504,0,0,0,0,0,0,0,2450142448,0,0,0,9361520,4335896992,0,0,0,0,0,8117646960,0,0,6624512,0,0,0,0,0,0,0,0,0,0,210427184,0,208675792,21745840,0,0,1099200,0,336377184,0,312993536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989280,0,0,0,0,0,0,0,14143040,0,17169504,0,0,0,0,0,0,0,0,0,0,458509296,0,46686688,0,0,0,0,0,87430368,0,0,0,0,0,0,0,2044512,0,1680486272,50881968,0,0,27626560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68256656,0,0,286894864,0,0,0,0,189923440,111587120,0,1480256,0,0,0,0,0,0,0,0,17169504,0,0,0,0,0,0,18871153536,14909581776,0,0,0,3664,7199760,0,55875296512,0,0,490976
1906,0,80465104,0,0,562138208,0,0,0,0,0,47159344,0,0,727794976,168635600,727424912,0,0,0,0,0,0,1814225936,0,0,0,0,0,0,0,0,15674592,0,0,2887232,0,0,0,0,464675808,0,0,0,0,16095952,23651120,0,0,0,0,0,0,0,0,0,0,0,0,1135909616,0,130497024,0,0,0,38370327664,0,0,0,0,0,0,0,2597325328,0,0,0,9977072,4472465264,0,0,0,0,0,8479584208,0,0,6884656,0,0,0,0,0,0,0,0,0,0,220591120,0,230018592,26197600,3664,0,1099200,0,357467168,0,345848624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025920,0,0,0,0,0,0,0,16062976,0,18752352,0,0,0,0,0,0,0,0,0,0,476565488,0,50548544,0,0,0,0,0,91654960,0,0,0,0,0,0,0,2473200,0,1759178000,53780192,0,0,31224608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79721312,0,0,300755776,0,0,0,0,201215888,118482768,0,1755056,0,0,0,0,0,0,0,0,18748688,0,0,0,0,0,0,19324503920,15942921376,0,0,0,3664,8035152,0,58426162320,0,0,743792
1907,0,93395360,0,0,624074464,0,0,0,0,0,53413792,0,0,789024080,184112336,769542592,0,0,0,0,0,0,1872549488,0,0,0,0,0,0,0,0,19126080,0,0,3341568,0,0,0,0,511666608,0,0,0,0,18276032,40490864,0,0,0,0,0,0,0,0,0,0,0,0,1190756032,0,136330112,0,0,0,39713092064,0,0,0,0,0,0,0,2758772160,0,0,0,10863760,4618061632,0,0,0,0,0,8921766720,0,0,7313344,0,0,0,0,0,0,0,0,0,0,230795360,0,253834592,31492080,3664,0,1099200,0,380275568,0,380920432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113856,0,0,0,0,0,0,0,18327328,0,20631984,0,0,0,0,0,0,0,0,0,0,495141968,0,54633904,0,0,0,0,0,96436480,0,0,0,0,0,0,0,3271952,7328,1846373872,56942224,0,0,35782624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92373104,0,0,314851184,0,0,0,0,213988592,126481280,0,2114128,0,0,0,0,0,0,0,0,20628320,0,0,0,0,0,0,19798072256,17144724368,0,0,0,3664,8885200,0,61310822192,0,0,1022256
1908,0,106798272,0,0,690140048,0,0,0,0,0,61031248,0,0,854492432,200867808,828485360,0,0,0,0,0,0,1930396720,0,0,0,0,0,0,0,0,22720464,0,0,3938800,0,0,0,0,559075104,0,0,0,0,20734576,63222320,0,0,0,0,0,0,0,0,0,0,0,0,1246613712,0,143566512,0,0,0,41077107664,0,0,0,0,0,0,0,2922838752,0,0,0,12270736,4764775520,0,0,0,0,0,9368408320,0,0,8042480,0,0,0,0,0,0,0,0,0,0,241567520,0,281083760,36984416,3664,0,1099200,0,403538304,0,418553376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205456,0,0,0,0,0,0,0,22097584,0,22354064,0,0,0,0,0,0,0,0,0,0,514062864,0,58785216,0,0,0,0,0,102152320,0,0,0,0,0,0,0,4484736,25648,1939395504,60085936,0,0,40168432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105380304,0,0,329635424,0,0,0,0,227633328,134487120,0,2524496,0,0,0,0,0,0,0,0,22350400,0,0,0,0,0,0,20260036704,18195698800,0,0,0,7328,9804864,0,64086525696,0,0,1417968
